"No.","Time","Source","Destination","Protocol","Length","Info"
"2988","696.116619","::1","::1","TCP","86","59352  >  80 [FIN, ACK] Seq=127 Ack=433 Win=65536 Len=0 TSval=1132313417 TSecr=1132313417"
"2989","696.116666","::1","::1","TCP","86","80  >  59352 [FIN, ACK] Seq=433 Ack=128 Win=65536 Len=0 TSval=1132313417 TSecr=1132313417"
"2990","696.116680","::1","::1","TCP","86","59352  >  80 [ACK] Seq=128 Ack=434 Win=65536 Len=0 TSval=1132313417 TSecr=1132313417"
"2991","696.443547","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=4368 Ack=45436 Win=512 Len=0 TSval=2287643332 TSecr=2287628228"
"2992","696.443553","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=45435 Ack=4369 Win=512 Len=0 TSval=2287643332 TSecr=2287628228"
"2993","696.443564","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=45436 Ack=4369 Win=512 Len=0 TSval=2287643332 TSecr=2287628228"
"2994","696.443564","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 2909#2] 45674  >  20201 [ACK] Seq=4369 Ack=45436 Win=512 Len=0 TSval=2287643332 TSecr=2287628228"
"2995","700.130934","::1","::1","TCP","94","48956  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132317431 TSecr=0 WS=128"
"2996","700.130951","::1","::1","TCP","94","80  >  48956 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132317431 TSecr=1132317431 WS=128"
"2997","700.130966","::1","::1","TCP","86","48956  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132317431 TSecr=1132317431"
"2998","700.130998","::1","::1","HTTP","236","GET / HTTP/1.1 "
"2999","700.131033","::1","::1","TCP","86","80  >  48956 [ACK] Seq=1 Ack=151 Win=65408 Len=0 TSval=1132317431 TSecr=1132317431"
"3000","700.131380","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3001","700.131394","::1","::1","TCP","86","48956  >  80 [ACK] Seq=151 Ack=494 Win=65152 Len=0 TSval=1132317432 TSecr=1132317431"
"3002","700.131510","::1","::1","TCP","86","48956  >  80 [FIN, ACK] Seq=151 Ack=494 Win=65536 Len=0 TSval=1132317432 TSecr=1132317431"
"3003","700.131717","::1","::1","TCP","86","80  >  48956 [FIN, ACK] Seq=494 Ack=152 Win=65536 Len=0 TSval=1132317432 TSecr=1132317432"
"3004","700.131733","::1","::1","TCP","86","48956  >  80 [ACK] Seq=152 Ack=495 Win=65536 Len=0 TSval=1132317432 TSecr=1132317432"
"3005","700.280655","127.0.0.1","127.0.0.1","TCP","74","42742  >  20202 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=2287647169 TSecr=0 WS=128"
"3006","700.280674","127.0.0.1","127.0.0.1","TCP","74","20202  >  42742 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=2287647169 TSecr=2287647169 WS=128"
"3007","700.280688","127.0.0.1","127.0.0.1","TCP","66","42742  >  20202 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2287647169 TSecr=2287647169"
"3008","700.280933","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"3009","700.280950","127.0.0.1","127.0.0.1","TCP","66","20202  >  42742 [ACK] Seq=1 Ack=365 Win=65152 Len=0 TSval=2287647169 TSecr=2287647169"
"3010","700.281048","127.0.0.1","127.0.0.1","TCP","170","20202  >  42742 [PSH, ACK] Seq=1 Ack=365 Win=65536 Len=104 TSval=2287647169 TSecr=2287647169 [TCP segment of a reassembled PDU]"
"3011","700.281061","127.0.0.1","127.0.0.1","TCP","66","42742  >  20202 [ACK] Seq=365 Ack=105 Win=65536 Len=0 TSval=2287647169 TSecr=2287647169"
"3012","700.281075","127.0.0.1","127.0.0.1","TCP","109","20202  >  42742 [PSH, ACK] Seq=105 Ack=365 Win=65536 Len=43 TSval=2287647169 TSecr=2287647169 [TCP segment of a reassembled PDU]"
"3013","700.281080","127.0.0.1","127.0.0.1","TCP","66","42742  >  20202 [ACK] Seq=365 Ack=148 Win=65536 Len=0 TSval=2287647169 TSecr=2287647169"
"3014","700.281091","127.0.0.1","127.0.0.1","TCP","72","20202  >  42742 [PSH, ACK] Seq=148 Ack=365 Win=65536 Len=6 TSval=2287647169 TSecr=2287647169 [TCP segment of a reassembled PDU]"
"3015","700.281095","127.0.0.1","127.0.0.1","TCP","66","42742  >  20202 [ACK] Seq=365 Ack=154 Win=65536 Len=0 TSval=2287647169 TSecr=2287647169"
"3016","700.281119","127.0.0.1","127.0.0.1","TCP","23996","20202  >  42742 [PSH, ACK] Seq=154 Ack=365 Win=65536 Len=23930 TSval=2287647169 TSecr=2287647169 [TCP segment of a reassembled PDU]"
"3017","700.281126","127.0.0.1","127.0.0.1","TCP","66","42742  >  20202 [ACK] Seq=365 Ack=24084 Win=52992 Len=0 TSval=2287647169 TSecr=2287647169"
"3018","700.281134","127.0.0.1","127.0.0.1","TCP","68","20202  >  42742 [PSH, ACK] Seq=24084 Ack=365 Win=65536 Len=2 TSval=2287647169 TSecr=2287647169 [TCP segment of a reassembled PDU]"
"3019","700.281138","127.0.0.1","127.0.0.1","TCP","66","42742  >  20202 [ACK] Seq=365 Ack=24086 Win=52992 Len=0 TSval=2287647169 TSecr=2287647169"
"3020","700.281153","127.0.0.1","127.0.0.1","HTTP","71","HTTP/1.1 200 OK  (text/plain)"
"3021","700.281156","127.0.0.1","127.0.0.1","TCP","66","42742  >  20202 [ACK] Seq=365 Ack=24091 Win=52992 Len=0 TSval=2287647169 TSecr=2287647169"
"3022","705.142480","::1","::1","TCP","94","48966  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132322443 TSecr=0 WS=128"
"3023","705.142491","::1","::1","TCP","94","80  >  48966 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132322443 TSecr=1132322443 WS=128"
"3024","705.142502","::1","::1","TCP","86","48966  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132322443 TSecr=1132322443"
"3025","705.142526","::1","::1","HTTP","265","GET / HTTP/1.1 "
"3026","705.142551","::1","::1","TCP","86","80  >  48966 [ACK] Seq=1 Ack=180 Win=65408 Len=0 TSval=1132322443 TSecr=1132322443"
"3027","705.142748","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3028","705.142762","::1","::1","TCP","86","48966  >  80 [ACK] Seq=180 Ack=494 Win=65152 Len=0 TSval=1132322443 TSecr=1132322443"
"3029","705.142857","::1","::1","TCP","86","48966  >  80 [FIN, ACK] Seq=180 Ack=494 Win=65536 Len=0 TSval=1132322443 TSecr=1132322443"
"3030","705.142920","::1","::1","TCP","86","80  >  48966 [FIN, ACK] Seq=494 Ack=181 Win=65536 Len=0 TSval=1132322443 TSecr=1132322443"
"3031","705.142949","::1","::1","TCP","86","48966  >  80 [ACK] Seq=181 Ack=495 Win=65536 Len=0 TSval=1132322443 TSecr=1132322443"
"3032","708.154672","::1","::1","TCP","94","48980  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132325455 TSecr=0 WS=128"
"3033","708.154691","::1","::1","TCP","94","80  >  48980 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132325455 TSecr=1132325455 WS=128"
"3034","708.154707","::1","::1","TCP","86","48980  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132325455 TSecr=1132325455"
"3035","708.154742","::1","::1","HTTP","265","GET / HTTP/1.1 "
"3036","708.154779","::1","::1","TCP","86","80  >  48980 [ACK] Seq=1 Ack=180 Win=65408 Len=0 TSval=1132325455 TSecr=1132325455"
"3037","708.155083","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3038","708.155096","::1","::1","TCP","86","48980  >  80 [ACK] Seq=180 Ack=494 Win=65152 Len=0 TSval=1132325455 TSecr=1132325455"
"3039","708.155200","::1","::1","TCP","86","48980  >  80 [FIN, ACK] Seq=180 Ack=494 Win=65536 Len=0 TSval=1132325455 TSecr=1132325455"
"3040","708.155244","::1","::1","TCP","86","80  >  48980 [FIN, ACK] Seq=494 Ack=181 Win=65536 Len=0 TSval=1132325455 TSecr=1132325455"
"3041","708.155258","::1","::1","TCP","86","48980  >  80 [ACK] Seq=181 Ack=495 Win=65536 Len=0 TSval=1132325455 TSecr=1132325455"
"3042","711.547625","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=4368 Ack=45436 Win=512 Len=0 TSval=2287658436 TSecr=2287643332"
"3043","711.547641","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=45436 Ack=4369 Win=512 Len=0 TSval=2287658436 TSecr=2287643332"
"3044","711.547709","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=45435 Ack=4369 Win=512 Len=0 TSval=2287658436 TSecr=2287643332"
"3045","711.547715","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 45674  >  20201 [ACK] Seq=4369 Ack=45436 Win=512 Len=0 TSval=2287658436 TSecr=2287658436"
"3046","712.167881","::1","::1","TCP","94","52916  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132329468 TSecr=0 WS=128"
"3047","712.167898","::1","::1","TCP","94","80  >  52916 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132329468 TSecr=1132329468 WS=128"
"3048","712.167913","::1","::1","TCP","86","52916  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132329468 TSecr=1132329468"
"3049","712.167944","::1","::1","HTTP","223","GET / HTTP/1.1 "
"3050","712.167980","::1","::1","TCP","86","80  >  52916 [ACK] Seq=1 Ack=138 Win=65408 Len=0 TSval=1132329468 TSecr=1132329468"
"3051","712.168281","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3052","712.168299","::1","::1","TCP","86","52916  >  80 [ACK] Seq=138 Ack=494 Win=65152 Len=0 TSval=1132329468 TSecr=1132329468"
"3053","712.168398","::1","::1","TCP","86","52916  >  80 [FIN, ACK] Seq=138 Ack=494 Win=65536 Len=0 TSval=1132329469 TSecr=1132329468"
"3054","712.168443","::1","::1","TCP","86","80  >  52916 [FIN, ACK] Seq=494 Ack=139 Win=65536 Len=0 TSval=1132329469 TSecr=1132329469"
"3055","712.168457","::1","::1","TCP","86","52916  >  80 [ACK] Seq=139 Ack=495 Win=65536 Len=0 TSval=1132329469 TSecr=1132329469"
"3056","715.387528","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 42742  >  20202 [ACK] Seq=364 Ack=24091 Win=65536 Len=0 TSval=2287662276 TSecr=2287647169"
"3057","715.387543","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20202  >  42742 [ACK] Seq=24091 Ack=365 Win=65536 Len=0 TSval=2287662276 TSecr=2287647169"
"3058","716.182200","::1","::1","TCP","94","52918  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132333482 TSecr=0 WS=128"
"3059","716.182219","::1","::1","TCP","94","80  >  52918 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132333482 TSecr=1132333482 WS=128"
"3060","716.182234","::1","::1","TCP","86","52918  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132333482 TSecr=1132333482"
"3061","716.182268","::1","::1","HTTP","236","GET / HTTP/1.1 "
"3062","716.182303","::1","::1","TCP","86","80  >  52918 [ACK] Seq=1 Ack=151 Win=65408 Len=0 TSval=1132333482 TSecr=1132333482"
"3063","716.182613","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3064","716.182628","::1","::1","TCP","86","52918  >  80 [ACK] Seq=151 Ack=494 Win=65152 Len=0 TSval=1132333483 TSecr=1132333483"
"3065","716.182734","::1","::1","TCP","86","52918  >  80 [FIN, ACK] Seq=151 Ack=494 Win=65536 Len=0 TSval=1132333483 TSecr=1132333483"
"3066","716.182784","::1","::1","TCP","86","80  >  52918 [FIN, ACK] Seq=494 Ack=152 Win=65536 Len=0 TSval=1132333483 TSecr=1132333483"
"3067","716.182799","::1","::1","TCP","86","52918  >  80 [ACK] Seq=152 Ack=495 Win=65536 Len=0 TSval=1132333483 TSecr=1132333483"
"3068","726.102701","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"3069","726.105171","127.0.0.1","127.0.0.1","HTTP","3856","HTTP/1.1 200 OK  (text/plain)"
"3070","726.105195","127.0.0.1","127.0.0.1","TCP","66","45674  >  20201 [ACK] Seq=4733 Ack=49226 Win=493 Len=0 TSval=2287672993 TSecr=2287672993"
"3071","726.547613","127.0.0.1","127.0.0.1","TCP","66","20202  >  42742 [FIN, ACK] Seq=24091 Ack=365 Win=65536 Len=0 TSval=2287673436 TSecr=2287647169"
"3072","726.547744","127.0.0.1","127.0.0.1","TCP","66","42742  >  20202 [FIN, ACK] Seq=365 Ack=24092 Win=65536 Len=0 TSval=2287673436 TSecr=2287673436"
"3073","726.547776","127.0.0.1","127.0.0.1","TCP","66","20202  >  42742 [ACK] Seq=24092 Ack=366 Win=65536 Len=0 TSval=2287673436 TSecr=2287673436"
"3074","741.243538","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=49225 Ack=4733 Win=512 Len=0 TSval=2287688132 TSecr=2287672993"
"3075","741.243538","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=4732 Ack=49226 Win=512 Len=0 TSval=2287688132 TSecr=2287672993"
"3076","741.243557","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 45674  >  20201 [ACK] Seq=4733 Ack=49226 Win=512 Len=0 TSval=2287688132 TSecr=2287672993"
"3077","741.243557","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 3069#1] 20201  >  45674 [ACK] Seq=49226 Ack=4733 Win=512 Len=0 TSval=2287688132 TSecr=2287672993"
"3078","756.347534","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=49225 Ack=4733 Win=512 Len=0 TSval=2287703236 TSecr=2287688132"
"3079","756.347534","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=4732 Ack=49226 Win=512 Len=0 TSval=2287703236 TSecr=2287688132"
"3080","756.347551","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=49226 Ack=4733 Win=512 Len=0 TSval=2287703236 TSecr=2287688132"
"3081","756.347551","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 3070#1] 45674  >  20201 [ACK] Seq=4733 Ack=49226 Win=512 Len=0 TSval=2287703236 TSecr=2287688132"
"3082","760.280704","127.0.0.1","127.0.0.1","TCP","74","52348  >  20202 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=2287707169 TSecr=0 WS=128"
"3083","760.280725","127.0.0.1","127.0.0.1","TCP","74","20202  >  52348 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=2287707169 TSecr=2287707169 WS=128"
"3084","760.280739","127.0.0.1","127.0.0.1","TCP","66","52348  >  20202 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2287707169 TSecr=2287707169"
"3085","760.280986","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"3086","760.281004","127.0.0.1","127.0.0.1","TCP","66","20202  >  52348 [ACK] Seq=1 Ack=365 Win=65152 Len=0 TSval=2287707169 TSecr=2287707169"
"3087","760.281110","127.0.0.1","127.0.0.1","TCP","170","20202  >  52348 [PSH, ACK] Seq=1 Ack=365 Win=65536 Len=104 TSval=2287707169 TSecr=2287707169 [TCP segment of a reassembled PDU]"
"3088","760.281123","127.0.0.1","127.0.0.1","TCP","66","52348  >  20202 [ACK] Seq=365 Ack=105 Win=65536 Len=0 TSval=2287707169 TSecr=2287707169"
"3089","760.281136","127.0.0.1","127.0.0.1","TCP","109","20202  >  52348 [PSH, ACK] Seq=105 Ack=365 Win=65536 Len=43 TSval=2287707169 TSecr=2287707169 [TCP segment of a reassembled PDU]"
"3090","760.281147","127.0.0.1","127.0.0.1","TCP","66","52348  >  20202 [ACK] Seq=365 Ack=148 Win=65536 Len=0 TSval=2287707169 TSecr=2287707169"
"3091","760.281159","127.0.0.1","127.0.0.1","TCP","72","20202  >  52348 [PSH, ACK] Seq=148 Ack=365 Win=65536 Len=6 TSval=2287707169 TSecr=2287707169 [TCP segment of a reassembled PDU]"
"3092","760.281165","127.0.0.1","127.0.0.1","TCP","66","52348  >  20202 [ACK] Seq=365 Ack=154 Win=65536 Len=0 TSval=2287707169 TSecr=2287707169"
"3093","760.281199","127.0.0.1","127.0.0.1","TCP","24003","20202  >  52348 [PSH, ACK] Seq=154 Ack=365 Win=65536 Len=23937 TSval=2287707169 TSecr=2287707169 [TCP segment of a reassembled PDU]"
"3094","760.281204","127.0.0.1","127.0.0.1","TCP","66","52348  >  20202 [ACK] Seq=365 Ack=24091 Win=52992 Len=0 TSval=2287707169 TSecr=2287707169"
"3095","760.281212","127.0.0.1","127.0.0.1","TCP","68","20202  >  52348 [PSH, ACK] Seq=24091 Ack=365 Win=65536 Len=2 TSval=2287707169 TSecr=2287707169 [TCP segment of a reassembled PDU]"
"3096","760.281216","127.0.0.1","127.0.0.1","TCP","66","52348  >  20202 [ACK] Seq=365 Ack=24093 Win=52992 Len=0 TSval=2287707169 TSecr=2287707169"
"3097","760.281230","127.0.0.1","127.0.0.1","HTTP","71","HTTP/1.1 200 OK  (text/plain)"
"3098","760.281235","127.0.0.1","127.0.0.1","TCP","66","52348  >  20202 [ACK] Seq=365 Ack=24098 Win=52992 Len=0 TSval=2287707169 TSecr=2287707169"
"3099","771.451509","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=4732 Ack=49226 Win=512 Len=0 TSval=2287718340 TSecr=2287703236"
"3100","771.451524","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=49225 Ack=4733 Win=512 Len=0 TSval=2287718340 TSecr=2287703236"
"3101","771.451526","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=49226 Ack=4733 Win=512 Len=0 TSval=2287718340 TSecr=2287703236"
"3102","771.451530","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 3070#2] 45674  >  20201 [ACK] Seq=4733 Ack=49226 Win=512 Len=0 TSval=2287718340 TSecr=2287703236"
"3103","775.291533","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 52348  >  20202 [ACK] Seq=364 Ack=24098 Win=65536 Len=0 TSval=2287722180 TSecr=2287707169"
"3104","775.291547","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20202  >  52348 [ACK] Seq=24098 Ack=365 Win=65536 Len=0 TSval=2287722180 TSecr=2287707169"
"3105","786.102822","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"3106","786.105110","127.0.0.1","127.0.0.1","HTTP","3860","HTTP/1.1 200 OK  (text/plain)"
"3107","786.105133","127.0.0.1","127.0.0.1","TCP","66","45674  >  20201 [ACK] Seq=5097 Ack=53020 Win=493 Len=0 TSval=2287732993 TSecr=2287732993"
"3108","786.547758","127.0.0.1","127.0.0.1","TCP","66","20202  >  52348 [FIN, ACK] Seq=24098 Ack=365 Win=65536 Len=0 TSval=2287733436 TSecr=2287707169"
"3109","786.547926","127.0.0.1","127.0.0.1","TCP","66","52348  >  20202 [FIN, ACK] Seq=365 Ack=24099 Win=65536 Len=0 TSval=2287733436 TSecr=2287733436"
"3110","786.547955","127.0.0.1","127.0.0.1","TCP","66","20202  >  52348 [ACK] Seq=24099 Ack=366 Win=65536 Len=0 TSval=2287733436 TSecr=2287733436"
"3111","796.139159","::1","::1","TCP","94","38256  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132413439 TSecr=0 WS=128"
"3112","796.139176","::1","::1","TCP","94","80  >  38256 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132413439 TSecr=1132413439 WS=128"
"3113","796.139192","::1","::1","TCP","86","38256  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132413439 TSecr=1132413439"
"3114","796.139225","::1","::1","HTTP","259","GET / HTTP/1.1 "
"3115","796.139259","::1","::1","TCP","86","80  >  38256 [ACK] Seq=1 Ack=174 Win=65408 Len=0 TSval=1132413439 TSecr=1132413439"
"3116","796.139733","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3117","796.139746","::1","::1","TCP","86","38256  >  80 [ACK] Seq=174 Ack=494 Win=65152 Len=0 TSval=1132413440 TSecr=1132413440"
"3118","796.139855","::1","::1","TCP","86","38256  >  80 [FIN, ACK] Seq=174 Ack=494 Win=65536 Len=0 TSval=1132413440 TSecr=1132413440"
"3119","796.139927","::1","::1","TCP","86","80  >  38256 [FIN, ACK] Seq=494 Ack=175 Win=65536 Len=0 TSval=1132413440 TSecr=1132413440"
"3120","796.139942","::1","::1","TCP","86","38256  >  80 [ACK] Seq=175 Ack=495 Win=65536 Len=0 TSval=1132413440 TSecr=1132413440"
"3121","801.147434","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=53019 Ack=5097 Win=512 Len=0 TSval=2287748036 TSecr=2287732993"
"3122","801.147444","127.0.0.1","127.0.0.1","TCP","66","[TCP Window Update] 45674  >  20201 [ACK] Seq=5097 Ack=53020 Win=512 Len=0 TSval=2287748036 TSecr=2287732993"
"3123","801.147457","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=5096 Ack=53020 Win=512 Len=0 TSval=2287748036 TSecr=2287732993"
"3124","801.147463","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=53020 Ack=5097 Win=512 Len=0 TSval=2287748036 TSecr=2287748036"
"3125","801.155671","::1","::1","TCP","94","34896  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132418456 TSecr=0 WS=128"
"3126","801.155688","::1","::1","TCP","94","80  >  34896 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132418456 TSecr=1132418456 WS=128"
"3127","801.155702","::1","::1","TCP","86","34896  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132418456 TSecr=1132418456"
"3128","801.155735","::1","::1","HTTP","265","GET / HTTP/1.1 "
"3129","801.155766","::1","::1","TCP","86","80  >  34896 [ACK] Seq=1 Ack=180 Win=65408 Len=0 TSval=1132418456 TSecr=1132418456"
"3130","801.156277","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3131","801.156305","::1","::1","TCP","86","34896  >  80 [ACK] Seq=180 Ack=494 Win=65152 Len=0 TSval=1132418456 TSecr=1132418456"
"3132","801.156527","::1","::1","TCP","86","34896  >  80 [FIN, ACK] Seq=180 Ack=494 Win=65536 Len=0 TSval=1132418457 TSecr=1132418456"
"3133","801.156565","::1","::1","TCP","86","80  >  34896 [FIN, ACK] Seq=494 Ack=181 Win=65536 Len=0 TSval=1132418457 TSecr=1132418457"
"3134","801.156586","::1","::1","TCP","86","34896  >  80 [ACK] Seq=181 Ack=495 Win=65536 Len=0 TSval=1132418457 TSecr=1132418457"
"3135","804.174998","::1","::1","TCP","94","34910  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132421475 TSecr=0 WS=128"
"3136","804.175023","::1","::1","TCP","94","80  >  34910 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132421475 TSecr=1132421475 WS=128"
"3137","804.175043","::1","::1","TCP","86","34910  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132421475 TSecr=1132421475"
"3138","804.175244","::1","::1","HTTP","218","GET / HTTP/1.1 "
"3139","804.175316","::1","::1","TCP","86","80  >  34910 [ACK] Seq=1 Ack=133 Win=65408 Len=0 TSval=1132421475 TSecr=1132421475"
"3140","804.175897","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3141","804.175919","::1","::1","TCP","86","34910  >  80 [ACK] Seq=133 Ack=494 Win=65152 Len=0 TSval=1132421476 TSecr=1132421476"
"3142","804.176135","::1","::1","TCP","86","34910  >  80 [FIN, ACK] Seq=133 Ack=494 Win=65536 Len=0 TSval=1132421476 TSecr=1132421476"
"3143","804.176207","::1","::1","TCP","86","80  >  34910 [FIN, ACK] Seq=494 Ack=134 Win=65536 Len=0 TSval=1132421476 TSecr=1132421476"
"3144","804.176228","::1","::1","TCP","86","34910  >  80 [ACK] Seq=134 Ack=495 Win=65536 Len=0 TSval=1132421476 TSecr=1132421476"
"3145","809.190850","::1","::1","TCP","94","33382  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132426491 TSecr=0 WS=128"
"3146","809.190869","::1","::1","TCP","94","80  >  33382 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132426491 TSecr=1132426491 WS=128"
"3147","809.190884","::1","::1","TCP","86","33382  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132426491 TSecr=1132426491"
"3148","809.190917","::1","::1","HTTP","223","GET / HTTP/1.1 "
"3149","809.190952","::1","::1","TCP","86","80  >  33382 [ACK] Seq=1 Ack=138 Win=65408 Len=0 TSval=1132426491 TSecr=1132426491"
"3150","809.191881","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3151","809.191920","::1","::1","TCP","86","33382  >  80 [ACK] Seq=138 Ack=494 Win=65152 Len=0 TSval=1132426492 TSecr=1132426492"
"3152","809.192256","::1","::1","TCP","86","33382  >  80 [FIN, ACK] Seq=138 Ack=494 Win=65536 Len=0 TSval=1132426492 TSecr=1132426492"
"3153","809.192346","::1","::1","TCP","86","80  >  33382 [FIN, ACK] Seq=494 Ack=139 Win=65536 Len=0 TSval=1132426492 TSecr=1132426492"
"3154","809.192364","::1","::1","TCP","86","33382  >  80 [ACK] Seq=139 Ack=495 Win=65536 Len=0 TSval=1132426492 TSecr=1132426492"
"3155","814.208441","::1","::1","TCP","94","33390  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132431509 TSecr=0 WS=128"
"3156","814.208466","::1","::1","TCP","94","80  >  33390 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132431509 TSecr=1132431509 WS=128"
"3157","814.208481","::1","::1","TCP","86","33390  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132431509 TSecr=1132431509"
